what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1426650601017
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1426650601017
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1426650601017
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1426650601205
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1426650601205
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1426650601205
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1426650601205
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1426650601205
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1426650601205
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1426650601205
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1426650601205
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1426650601205
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1426650601205
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1426650601299
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1426650601299
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1426650601767
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1426650601783
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1426650601783
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1426650601783
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1426650601783
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1426650602049
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1426650602049
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1426650602049
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1426650602049
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1426650602049
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1426650602049
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.100.v201201031437,"org.eclipse.jst.ws.jaxws.utils",1426650602049
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1426650602049
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1426650602096
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1426650602096
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1426650602096
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1426650602096
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1426650602096
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1426650602096
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1426650602096
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1426650602096
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1426650602096
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1426650602158
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1426650602158
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1426650602189
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1426650602189
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1426650602205
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1426650602221
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1426650602221
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1426650602221
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1426650602221
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1426650602236
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1426650602236
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1426650602236
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1426650602252
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1426650602267
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1426650602267
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1426650602267
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1426650602267
started,bundle,org.eclipse.ecf.examples.remoteservices.hello,3.0.100.v20111230-0120,"org.eclipse.ecf.examples.remoteservices.hello",1426650602267
started,bundle,org.eclipse.ecf.examples.remoteservices.hello.ds.host,3.0.0.v20111230-0120,"org.eclipse.ecf.examples.remoteservices.hello.ds.host",1426650602267
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1426650602346
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1426650602377
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1426650602377
started,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1426650602377
started,bundle,org.eclipse.mylyn.github.ui,1.3.0.201202151440-r,"org.eclipse.mylyn.github.ui",1426650602455
started,bundle,org.eclipse.mylyn.trac.core,3.6.2.v20120207-0100,"org.eclipse.mylyn.trac.core",1426650602455
started,bundle,org.eclipse.mylyn.trac.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.trac.ui",1426650602455
started,bundle,org.eclipse.team.svn.mylyn,0.7.9.I20110318-1700,"org.eclipse.team.svn.mylyn",1426650602455
os,sysinfo,,,"win32",1426650602455
arch,sysinfo,,,"x86_64",1426650602455
ws,sysinfo,,,"win32",1426650602455
locale,sysinfo,,,"th_TH",1426650602455
processors,sysinfo,,,"4",1426650602455
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1426650602455
java.runtime.version,sysinfo,,,"1.6.0_38-b05",1426650602455
java.specification.name,sysinfo,,,"Java Platform API Specification",1426650602455
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1426650602455
java.specification.version,sysinfo,,,"1.6",1426650602455
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1426650602455
java.version,sysinfo,,,"1.6.0_38",1426650602455
java.vm.info,sysinfo,,,"mixed mode",1426650602455
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1426650602455
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1426650602455
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1426650602455
java.vm.specification.version,sysinfo,,,"1.0",1426650602455
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1426650602455
java.vm.version,sysinfo,,,"20.13-b02",1426650602455
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1426650602517
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1426650610112
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1426650611690
started,bundle,org.eclipse.team.svn.core,0.7.9.I20110819-1700,"org.eclipse.team.svn.core",1426650612596
started,bundle,org.eclipse.team.svn.ui,0.7.9.I20110819-1700,"org.eclipse.team.svn.ui",1426650613940
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit16,2.2.2.I20110819-1700,"org.polarion.eclipse.team.svn.connector.svnkit16",1426650615156
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1426650615969
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1426650616487
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1426650616489
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1426650619447
started,bundle,org.eclipse.dltk.core,3.0.1.v20110823,"org.eclipse.dltk.core",1426650620681
started,bundle,org.eclipse.dltk.launching,3.0.0.v20110423,"org.eclipse.dltk.launching",1426650620931
started,bundle,org.eclipse.dltk.ui,3.0.1.v20110823,"org.eclipse.dltk.ui",1426650620947
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1426650621369
started,bundle,org.eclipse.mylyn.builds.ui,0.8.2.v20111209-0100,"org.eclipse.mylyn.builds.ui",1426650621384
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1426650622713
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1426650624744
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1426650624869
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1426650624931
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1426650625025
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1426650625056
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426650632156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426651685920
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426651686310
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426651715424
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1426651721634
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1426651721899
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1426651721930
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1426651722149
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1426651722149
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1426651722430
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1426651722445
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1426651722601
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1426651722617
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1426651722664
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1426651722695
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1426651722695
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1426651722773
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1426651722788
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1426651722882
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1426651722913
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1426651723022
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426651723210
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426651796256
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426651891760
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426651936108
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426652143865
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426652144895
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426652345967
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426652347511
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426652348557
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426652348572
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426652516408
started,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1426652521088
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426652521602
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426652583426
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1426652583519
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1426652583519
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426652585594
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426652811323
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426652820670
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426652821753
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426652821763
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426652849036
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426652855573
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426653261906
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1426653261955
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426653278369
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426654315852
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426654332421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426654353642
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426654973815
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426654977013
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426654978464
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426654978480
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426660791834
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426660796104
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426662217314
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426662219998
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426663951743
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426663961939
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426669756524
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426669759519
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426670563179
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1426670579731
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1426670584146
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1426670584567
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1426670585425
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426670585846
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1426670586642
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1426670586658
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1426670586673
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1426670597734
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1426670609746
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426670640151
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426670664830
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426670666500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426670835447
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1426670888283
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1426670898658
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1426670904461
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1426670904757
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1426670905990
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1426670906770
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1426670907456
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1426670907643
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1426670913711
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.scroll.lineDown",1426670914148
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.scroll.lineDown",1426670914663
